actor_slug,type,title,url,captured_at,note
plantedottir-as-grimstad,map,Google Maps,https://maps.google.com/?cid=16757057050596192686&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
grimstad-kiosk-grill-as-grimstad,map,Google Maps,https://maps.google.com/?cid=6998724355989279432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
floriss-grimstad-grimstad,website,Offisiell nettside,https://floriss.no/floriss-tusenfryd,2026-04-15,
floriss-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=5039822519994194493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
k-g-puntervold-as-grimstad,website,Offisiell nettside,http://puntervoldigrimstad.no/,2026-04-15,
k-g-puntervold-as-grimstad,map,Google Maps,https://maps.google.com/?cid=3046533413838940197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
hesnes-gartneri-kjokken-grimstad,website,Offisiell nettside,https://www.facebook.com/hesnesgartneri/?locale=nb_NO,2026-04-15,
hesnes-gartneri-kjokken-grimstad,map,Google Maps,https://maps.google.com/?cid=4445426034968199793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
hageland-grimstad-grimstad,website,Offisiell nettside,https://hageland.no/hagesenter/grimstad,2026-04-15,
hageland-grimstad-grimstad,map,Google Maps,https://maps.google.com/?cid=8054106151797166201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
olbrygging-as-grimstad,website,Offisiell nettside,http://www.olbrygging.no/,2026-04-15,
olbrygging-as-grimstad,map,Google Maps,https://maps.google.com/?cid=12702443020222526466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-vik-grimstad,website,Offisiell nettside,https://joker.no/Finn-butikk/Joker-Vik,2026-04-15,
joker-vik-grimstad,map,Google Maps,https://maps.google.com/?cid=16770142300498454111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
coop-prix-risor-risor,website,Offisiell nettside,https://www.coop.no/butikker/coop-prix/coop-prix-risor-4512,2026-04-15,
coop-prix-risor-risor,map,Google Maps,https://maps.google.com/?cid=17687678916172897627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-risor-risor,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-risor-risor,map,Google Maps,https://maps.google.com/?cid=13955033426390688748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
oliven-verden-norge-as-risor,map,Google Maps,https://maps.google.com/?cid=11526897537903168929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-kragsgate-risor,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-kragsgate-risor,map,Google Maps,https://maps.google.com/?cid=12205651605614084891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
extra-randvik-risor,website,Offisiell nettside,https://www.coop.no/butikker/extra/extra-randvik-4763,2026-04-15,
extra-randvik-risor,map,Google Maps,https://maps.google.com/?cid=785798483652416476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-hopestrand-risor,website,Offisiell nettside,https://joker.no/,2026-04-15,
joker-hopestrand-risor,map,Google Maps,https://maps.google.com/?cid=9624888255739363532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-risor-risor,website,Offisiell nettside,https://joker.no/Finn-butikk/Joker-Risor,2026-04-15,
joker-risor-risor,map,Google Maps,https://maps.google.com/?cid=12958480274523497200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-grenstol-tvedestrand,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-grenstol-tvedestrand,map,Google Maps,https://maps.google.com/?cid=15617691375748343743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-tvedestrand-tvedestrand,map,Google Maps,https://maps.google.com/?cid=12528173397116608472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
extra-tvedestrand-tvedestrand,website,Offisiell nettside,https://www.coop.no/butikker/extra/extra-tvedestrand-2743,2026-04-15,
extra-tvedestrand-tvedestrand,map,Google Maps,https://maps.google.com/?cid=16794632569653669939&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-tvedestrand-tvedestrand,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-tvedestrand-tvedestrand,map,Google Maps,https://maps.google.com/?cid=9570829547961931552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
stordal-gard-as-tvedestrand,website,Offisiell nettside,https://www.stoerdalgard.no/,2026-04-15,
stordal-gard-as-tvedestrand,map,Google Maps,https://maps.google.com/?cid=13789115698384895793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
hageland-garthe-risor,website,Offisiell nettside,https://hageland.no/hagesenter/garthe,2026-04-15,
hageland-garthe-risor,map,Google Maps,https://maps.google.com/?cid=14948907321848995813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
meny-tvedestrand-tvedestrand,website,Offisiell nettside,https://meny.no/finn-butikk/meny-tvedestrand/,2026-04-15,
meny-tvedestrand-tvedestrand,map,Google Maps,https://maps.google.com/?cid=4340682826997173542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-brokelandsheia-sundebru,website,Offisiell nettside,https://www.rema.no/,2026-04-15,
rema-1000-brokelandsheia-sundebru,map,Google Maps,https://maps.google.com/?cid=532623094555819457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
eurospar-brokelandsheia-sundebru,website,Offisiell nettside,https://spar.no/finn-butikk/eurospar-brokelandsheia,2026-04-15,
eurospar-brokelandsheia-sundebru,map,Google Maps,https://maps.google.com/?cid=10656005878312084369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-sondeled-sondeled,website,Offisiell nettside,https://kiwi.no/Finn-butikk/kiwi-790-sondeled/,2026-04-15,
kiwi-sondeled-sondeled,map,Google Maps,https://maps.google.com/?cid=6020262689838417160&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-tvedestrand-tvedestrand,website,Offisiell nettside,https://joker.no/finn-butikk/joker-tvedestrand,2026-04-15,
joker-tvedestrand-tvedestrand,map,Google Maps,https://maps.google.com/?cid=2124844151710318783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
hageland-tvedestrand-tvedestrand,website,Offisiell nettside,https://hageland.no/,2026-04-15,
hageland-tvedestrand-tvedestrand,map,Google Maps,https://maps.google.com/?cid=4345851412934218942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
acanthus-risor,website,Offisiell nettside,http://www.acanthus.shop/,2026-04-15,
acanthus-risor,map,Google Maps,https://maps.google.com/?cid=6933993396823443290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
monter-risor-risor,website,Offisiell nettside,https://www.monter.no/?utm_source=Google&utm_medium=Organic+Search&utm_campaign=Google_my_business,2026-04-15,
monter-risor-risor,map,Google Maps,https://maps.google.com/?cid=3395338657246595166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
matkroken-kilsund-staubo,website,Offisiell nettside,https://www.coop.no/butikker/coop-marked-matkroken/matkroken-kilsund-4509,2026-04-15,
matkroken-kilsund-staubo,map,Google Maps,https://maps.google.com/?cid=5983409938253489109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
uppistog-gard-valle,website,Offisiell nettside,https://www.facebook.com/livslys1,2026-04-15,
uppistog-gard-valle,map,Google Maps,https://maps.google.com/?cid=11656480932843580952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-bygland-bygland,website,Offisiell nettside,https://joker.no/,2026-04-15,
joker-bygland-bygland,map,Google Maps,https://maps.google.com/?cid=17853478747358265792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
brokkestoylen-rysstad,website,Offisiell nettside,https://www.brokkestoylen.no/,2026-04-15,
brokkestoylen-rysstad,map,Google Maps,https://maps.google.com/?cid=4882673933829957706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-valle-valle,website,Offisiell nettside,http://www.joker.no/,2026-04-15,
joker-valle-valle,map,Google Maps,https://maps.google.com/?cid=4837459444729431493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-hovden-hovden-i-setesdal,website,Offisiell nettside,https://www.rema.no/,2026-04-15,
rema-1000-hovden-hovden-i-setesdal,map,Google Maps,https://maps.google.com/?cid=13503339405622533156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
spar-evje-evje,website,Offisiell nettside,https://spar.no/finn-butikk/spar-evje,2026-04-15,
spar-evje-evje,map,Google Maps,https://maps.google.com/?cid=16594315925081186846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
coop-prix-hylestad-rysstad,website,Offisiell nettside,https://www.coop.no/butikker/coop-prix/coop-prix-hylestad-1340,2026-04-15,
coop-prix-hylestad-rysstad,map,Google Maps,https://maps.google.com/?cid=2537470668507668762&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-evje-evje,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-evje-evje,map,Google Maps,https://maps.google.com/?cid=5650499328565489129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
extra-evje-evje,website,Offisiell nettside,https://www.coop.no/butikker/extra/extra-evje-2850,2026-04-15,
extra-evje-evje,map,Google Maps,https://maps.google.com/?cid=10426439672838105053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
coop-prix-valle-valle,website,Offisiell nettside,https://www.coop.no/butikker/coop-prix/coop-prix-valle-1328,2026-04-15,
coop-prix-valle-valle,map,Google Maps,https://maps.google.com/?cid=13795987476650495828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kiwi-evje-evje,website,Offisiell nettside,https://kiwi.no/,2026-04-15,
kiwi-evje-evje,map,Google Maps,https://maps.google.com/?cid=8433935038724111590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
vang-miljostasjon-synshagen-vang-i-valdres,website,Offisiell nettside,https://www.vkr.no/miljoestasjoner/,2026-04-15,
vang-miljostasjon-synshagen-vang-i-valdres,map,Google Maps,https://maps.google.com/?cid=6544976987665309415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
norengros-kjosavik-butikk-arendal-arendal,website,Offisiell nettside,https://www.norengros.no/,2026-04-15,
norengros-kjosavik-butikk-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=14627928001771001111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bik-bok-arendal,website,Offisiell nettside,http://bikbok.com/no/bedriftsider/butikker/butikker/norway/62e/,2026-04-15,
bik-bok-arendal,map,Google Maps,https://maps.google.com/?cid=7859813585407722119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
jula-arendal,website,Offisiell nettside,https://www.jula.no/vare-varehus/arendal/,2026-04-15,
jula-arendal,map,Google Maps,https://maps.google.com/?cid=12565459186026813825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-bie-grimstad,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-bie-grimstad,map,Google Maps,https://maps.google.com/?cid=12750052013327796071&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
apotekergaarden-episenteret-as-grimstad,website,Offisiell nettside,http://www.apotekergaarden.no/,2026-04-15,
apotekergaarden-episenteret-as-grimstad,map,Google Maps,https://maps.google.com/?cid=1212913836210331473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bergshaven-bakeri-konditori-grimstad,website,Offisiell nettside,http://www.bergshaven.com/,2026-04-15,
bergshaven-bakeri-konditori-grimstad,map,Google Maps,https://maps.google.com/?cid=11332272453060865859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
odden-klaer-as-grimstad,map,Google Maps,https://maps.google.com/?cid=14198159009646414086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
interoptik-holvik-grimstad,website,Offisiell nettside,http://www.interoptik.no/finn-butikk/interoptik-holvik/?utm_source=gmb&utm_medium=organic&utm_campaign=googlemybusiness&utm_content=holvik,2026-04-15,
interoptik-holvik-grimstad,map,Google Maps,https://maps.google.com/?cid=10558640745936830304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-maxis-arendal,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-maxis-arendal,map,Google Maps,https://maps.google.com/?cid=1212747633587729721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
asian-pa-torvet-grimstad,map,Google Maps,https://maps.google.com/?cid=9212461700225336553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
fru-juske-restaurant-grimstad,website,Offisiell nettside,https://frujuske.no/,2026-04-15,
fru-juske-restaurant-grimstad,map,Google Maps,https://maps.google.com/?cid=85379825998619582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
stranden-risor-a-s-risor,map,Google Maps,https://maps.google.com/?cid=13837880983512973053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
joker-dasnes-hornnes,website,Offisiell nettside,https://joker.no/finn-butikk/joker-dasnes,2026-04-15,
joker-dasnes-hornnes,map,Google Maps,https://maps.google.com/?cid=6118580295040403368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rema-1000-stoa-arendal,website,Offisiell nettside,https://rema.no/,2026-04-15,
rema-1000-stoa-arendal,map,Google Maps,https://maps.google.com/?cid=5318829825663762633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
mango-market-arendal-arendal,website,Offisiell nettside,https://www.facebook.com/pg/Alanya-butikk-Arendal-995663590500869/about/?ref=page_internal,2026-04-15,
mango-market-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=12820394263245728038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
asian-market-arendal-arendal,website,Offisiell nettside,https://asianmarketarendal.no/,2026-04-15,
asian-market-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=3783507299103516240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
asia-arendal,map,Google Maps,https://maps.google.com/?cid=308968645887621504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
mango-market-stoa-arendal,website,Offisiell nettside,https://www.facebook.com/Mango-market-arendal-995663590500869/,2026-04-15,
mango-market-stoa-arendal,map,Google Maps,https://maps.google.com/?cid=12959878964107595708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
bjorklund-alti-arendal-sentrum-arendal,website,Offisiell nettside,https://www.bjorklund.no/butikker/bjorklund-alti-arendal,2026-04-15,
bjorklund-alti-arendal-sentrum-arendal,map,Google Maps,https://maps.google.com/?cid=10743549329890046001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
krogenes-handelspark-arendal,website,Offisiell nettside,http://krogenes.no/,2026-04-15,
krogenes-handelspark-arendal,map,Google Maps,https://maps.google.com/?cid=13304103175401335520&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
ringo-alti-arendal-arendal,website,Offisiell nettside,https://ringo.no/,2026-04-15,
ringo-alti-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=3909444008363715459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
kitch-n-alti-arendal-arendal,website,Offisiell nettside,https://www.kitchn.no/butikker/alti-arendal/?utm_source=google&utm_medium=organic&utm_campaign=gmb-nettsted&utm_content=alti-arendal-113,2026-04-15,
kitch-n-alti-arendal-arendal,map,Google Maps,https://maps.google.com/?cid=1488587205356565134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
sport-outlet-arendal-sentrum-arendal,website,Offisiell nettside,https://sportoutlet.no/,2026-04-15,
sport-outlet-arendal-sentrum-arendal,map,Google Maps,https://maps.google.com/?cid=2069318857228510890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
maxis-kjopesenter-arendal,website,Offisiell nettside,http://www.maxis.no/,2026-04-15,
maxis-kjopesenter-arendal,map,Google Maps,https://maps.google.com/?cid=3532373302169956100&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
rusta-arendal,website,Offisiell nettside,https://rusta.com/no/,2026-04-15,
rusta-arendal,map,Google Maps,https://maps.google.com/?cid=4496800210416465352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
tykkas-gjenvinningsstasjon-bykle,map,Google Maps,https://maps.google.com/?cid=3619238850436463215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-04-15,Kilde: Google Places API
